Key,Date,Open,High,Low,Close,Adj Close,Volume
BILI,7/18/2019,15.5,15.625,15.06,15.53,15.53,1997900
BILI,7/19/2019,15.66,15.8,15.425,15.54,15.54,2031700
BILI,7/22/2019,15.78,16.24,15.41,15.56,15.56,2589000
BILI,7/23/2019,15.78,16.18,15.7,15.71,15.71,4330800
BILI,7/24/2019,15.84,15.95,15.72,15.8,15.8,1909900
BILI,7/25/2019,15.87,15.99,15.5,15.7,15.7,2056100
BILI,7/26/2019,15.76,16.200001,15.75,15.96,15.96,1748500
BILI,7/29/2019,16,16.15,15.77,16.129999,16.129999,1537100
BILI,7/30/2019,15.9,16.030001,15.37,15.49,15.49,2580400
BILI,7/31/2019,15.5,15.5,14.9,15.15,15.15,3207400
BILI,8/1/2019,15.25,15.49,14.6,14.75,14.75,2556100
BILI,8/2/2019,14.7,14.79,14.21,14.72,14.72,2139600
BILI,8/5/2019,14.2,14.295,13.61,13.81,13.81,7192500
BILI,8/6/2019,14.26,14.54,13.88,13.95,13.95,4844600
BILI,8/7/2019,14.16,14.39,13.67,14.04,14.04,4303800
BILI,8/8/2019,14.19,14.36,13.94,14.19,14.19,2475100
BILI,8/9/2019,14.09,14.113,13.86,13.91,13.91,2122600
BILI,8/12/2019,13.75,14.01,13.7,13.84,13.84,1691300
BILI,8/13/2019,13.88,14.07,13.73,14.01,14.01,4253700
BILI,8/14/2019,13.7,13.96,13.55,13.81,13.81,2014400
BILI,8/15/2019,13.92,14.13,13.9,14.01,14.01,1028400
BILI,8/16/2019,14.29,14.78,14.28,14.52,14.52,2501800
BILI,8/19/2019,14.85,15.011,14.4,14.5,14.5,3142200
BILI,8/20/2019,14.42,14.58,14.21,14.31,14.31,1697500
BILI,8/21/2019,14.5,14.54,14.32,14.41,14.41,1427500
BILI,8/22/2019,14.56,14.74,14.35,14.7,14.7,2945000
BILI,8/23/2019,14.58,15.34,14.58,14.7,14.7,4211200
BILI,8/26/2019,15.12,15.15,14,14.5,14.5,7836000
BILI,8/27/2019,14.31,14.9,13.85,13.92,13.92,6020000
BILI,8/28/2019,13.81,13.86,13.36,13.53,13.53,4262600
BILI,8/29/2019,13.75,14.02,13.58,13.7,13.7,2736800
BILI,8/30/2019,13.75,14.248,13.75,14.05,14.05,2268700
BILI,9/3/2019,13.81,14.44,13.81,14.16,14.16,2755300
BILI,9/4/2019,14.32,14.32,13.7,13.77,13.77,4553800
BILI,9/5/2019,14,14.65,14,14.59,14.59,7928200
BILI,9/6/2019,14.7,14.89,14.36,14.46,14.46,3314000
BILI,9/9/2019,14.48,14.515,14.24,14.34,14.34,1597700
BILI,9/10/2019,14.27,14.9,14.16,14.87,14.87,3981500
BILI,9/11/2019,14.98,15.28,14.8,15.21,15.21,4430400
BILI,9/12/2019,15.3,15.36,14.91,15.14,15.14,3548100
BILI,9/13/2019,15.2,15.28,14.94,15.06,15.06,1693400
BILI,9/16/2019,14.9,15.195,14.87,15,15,2288000
BILI,9/17/2019,14.91,15.305,14.83,15.24,15.24,1678200
BILI,9/18/2019,15.24,15.35,14.96,15.21,15.21,1889900
BILI,9/19/2019,15.24,15.43,15.1,15.1,15.1,1769200
BILI,9/20/2019,15.09,15.48,15.03,15.26,15.26,2801000
BILI,9/23/2019,15.24,15.33,14.97,15.1,15.1,1560500
BILI,9/24/2019,15.1,15.19,14.45,14.6,14.6,3471200
BILI,9/25/2019,14.52,14.945,14.41,14.89,14.89,2742000
BILI,9/26/2019,14.94,15.13,14.81,15.02,15.02,1813000
BILI,9/27/2019,15.05,15.29,14.05,14.33,14.33,3475300
BILI,9/30/2019,14.47,14.55,14.07,14.12,14.12,1441300
BILI,10/1/2019,14.14,14.2,13.74,13.8,13.8,2090100
BILI,10/2/2019,13.69,13.929,13.61,13.8,13.8,1844000
BILI,10/3/2019,13.85,14.23,13.639,14.22,14.22,1568000
BILI,10/4/2019,14.17,14.25,13.85,13.92,13.92,1346300
BILI,10/7/2019,13.88,13.95,13.57,13.64,13.64,2375600
BILI,10/8/2019,13.57,13.6,13.23,13.44,13.44,2636400
BILI,10/9/2019,13.78,13.82,13.525,13.79,13.79,1363700
BILI,10/10/2019,13.81,14.076,13.79,14.01,14.01,1448300
BILI,10/11/2019,14.56,14.8,14.32,14.37,14.37,2744400
BILI,10/14/2019,14.26,14.43,14.15,14.35,14.35,989500
BILI,10/15/2019,14.44,14.63,14.36,14.51,14.51,939100
